test_name,millis,elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,accel_dynamic_g
walking,8245,4097,0.5718,0.2361,0.7041,-8.91,-0.10,10.41,0.9372,0.0628
walking,8257,4109,0.6152,0.2319,0.7036,-6.22,4.80,11.37,0.9630,0.0370
walking,8269,4121,0.6125,0.2371,0.7178,-2.02,10.20,13.49,0.9729,0.0271
walking,8281,4133,0.5713,0.2410,0.7495,2.92,12.98,14.57,0.9727,0.0273
walking,8293,4145,0.5266,0.2424,0.8005,6.06,11.80,14.37,0.9884,0.0116
walking,8305,4157,0.5178,0.2605,0.8267,6.85,6.73,13.15,1.0096,0.0096
walking,8317,4169,0.5527,0.2810,0.8357,3.82,-0.41,12.50,1.0406,0.0406
walking,8350,4202,0.8333,0.3347,0.9312,-19.78,35.57,34.21,1.2936,0.2936
walking,8362,4214,0.7952,0.2705,1.0190,-23.66,53.54,43.15,1.3206,0.3206
walking,8374,4226,0.6228,0.1694,1.1045,-21.33,60.58,44.64,1.2793,0.2793
walking,8386,4238,0.4316,0.0779,1.1460,-15.30,43.66,36.27,1.2271,0.2271
walking,8398,4250,0.3516,0.0422,1.1372,-8.74,23.64,20.58,1.1911,0.1911
walking,8410,4262,0.3513,0.0513,1.0776,-3.28,6.65,4.15,1.1346,0.1346
walking,8422,4274,0.3401,0.0937,0.9661,2.05,-11.70,-6.95,1.0285,0.0285
walking,8434,4286,0.3853,0.1560,0.8289,7.18,-25.51,-12.62,0.9272,0.0728
walking,8446,4298,0.4209,0.2039,0.7046,11.50,-29.85,-13.78,0.8457,0.1543
walking,8458,4310,0.4578,0.2322,0.6169,13.76,-25.82,-10.75,0.8025,0.1975
walking,8486,4338,0.4683,0.2307,0.5664,15.15,15.29,-0.74,0.7703,0.2297
walking,8498,4350,0.4370,0.2625,0.6582,19.11,28.48,3.06,0.8325,0.1675
walking,8510,4362,0.4253,0.2444,0.7439,24.26,37.06,8.50,0.8911,0.1089
walking,8522,4374,0.4370,0.2258,0.8413,28.75,35.38,15.62,0.9746,0.0254
walking,8534,4386,0.4055,0.2065,0.9075,31.22,33.58,22.51,1.0152,0.0152
walking,8546,4398,0.3748,0.1982,0.9607,30.73,21.03,27.53,1.0501,0.0501
walking,8558,4410,0.3455,0.1699,0.9629,26.84,14.87,28.77,1.0370,0.0370
walking,8570,4422,0.3828,0.1462,0.8975,20.87,-2.33,28.45,0.9866,0.0134
walking,8582,4434,0.3408,0.1343,0.8503,11.96,-12.69,26.90,0.9259,0.0741
walking,8594,4446,0.3496,0.1406,0.7556,2.73,-19.41,23.24,0.8444,0.1556
walking,8627,4479,0.4233,0.2031,0.6301,-14.85,-6.92,16.72,0.7858,0.2142
walking,8639,4491,0.4211,0.2363,0.6409,-14.95,-3.93,17.18,0.8024,0.1976
walking,8651,4503,0.4497,0.2507,0.6660,-13.21,-1.02,18.44,0.8418,0.1582
walking,8663,4515,0.4724,0.2803,0.6763,-6.89,-2.60,18.92,0.8712,0.1288
walking,8675,4527,0.4790,0.2705,0.7048,-0.92,-4.50,20.33,0.8941,0.1059
walking,8687,4539,0.4678,0.2539,0.7266,2.08,-6.52,21.00,0.9007,0.0993
walking,8699,4551,0.4617,0.2417,0.7336,1.71,-6.93,20.23,0.8999,0.1001
walking,8711,4563,0.4744,0.2502,0.7654,-1.09,-5.67,18.34,0.9346,0.0654
walking,8723,4575,0.4714,0.2397,0.7617,-4.76,-4.73,15.17,0.9273,0.0727
walking,8735,4587,0.4819,0.2344,0.7839,-9.56,-4.87,11.66,0.9496,0.0504
walking,8763,4615,0.4829,0.2505,0.7759,-15.54,-2.00,4.03,0.9476,0.0524
walking,8775,4627,0.4673,0.2751,0.7903,-14.10,-7.27,0.65,0.9584,0.0416
walking,8787,4639,0.4763,0.2913,0.7856,-12.13,-11.98,-2.23,0.9638,0.0362
walking,8799,4651,0.4998,0.3057,0.7942,-11.10,-15.63,-3.76,0.9869,0.0131
walking,8811,4663,0.5288,0.3159,0.7910,-10.71,-18.60,-4.73,1.0026,0.0026
walking,8823,4675,0.5476,0.3088,0.7937,-11.06,-17.55,-5.41,1.0125,0.0125
walking,8835,4687,0.5496,0.2979,0.7810,-11.43,-14.94,-6.65,1.0004,0.0004
walking,8847,4699,0.5588,0.2969,0.7688,-10.60,-11.54,-7.62,0.9957,0.0043
walking,8859,4711,0.5491,0.2886,0.7827,-8.83,-9.05,-9.15,0.9987,0.0013
walking,8871,4723,0.5515,0.2705,0.8140,-6.36,-10.23,-10.85,1.0197,0.0197
walking,8899,4751,0.5566,0.2461,0.8049,-4.24,-21.44,-14.18,1.0091,0.0091
walking,8911,4763,0.6353,0.2681,0.7781,-7.95,-13.92,-11.85,1.0396,0.0396
walking,8923,4775,0.6765,0.2966,0.8040,-13.27,-0.89,-6.83,1.0918,0.0918
walking,8935,4787,0.7227,0.2891,0.8550,-18.28,18.88,-1.43,1.1562,0.1562
walking,8947,4799,0.6853,0.2473,0.9509,-19.09,31.37,2.29,1.1979,0.1979
walking,8959,4811,0.5757,0.1716,1.0352,-14.15,30.61,1.57,1.1968,0.1968
walking,8971,4823,0.5339,0.1372,1.0610,-6.82,16.44,-3.08,1.1957,0.1957
walking,8983,4835,0.5381,0.1055,1.0916,-0.60,3.12,-7.89,1.2215,0.2215
walking,8995,4847,0.5146,0.0981,1.0750,4.81,-13.07,-10.13,1.1958,0.1958
walking,9007,4859,0.4746,0.0991,1.0183,4.72,-31.15,-11.75,1.1278,0.1278
walking,9066,4918,0.5525,0.1470,0.5823,-17.69,-20.86,-16.49,0.8160,0.1840
walking,9078,4930,0.5535,0.1458,0.5862,-14.85,-7.35,-16.49,0.8193,0.1807
walking,9090,4942,0.5659,0.1179,0.6123,-9.18,3.26,-14.56,0.8421,0.1579
walking,9102,4954,0.5435,0.1074,0.6553,-1.56,7.72,-12.75,0.8581,0.1419
walking,9114,4966,0.5317,0.0876,0.7122,2.42,9.24,-11.10,0.8931,0.1069
walking,9126,4978,0.5264,0.0747,0.7773,4.05,11.17,-10.62,0.9418,0.0582
walking,9138,4990,0.5283,0.0713,0.8245,3.15,11.76,-9.75,0.9818,0.0182
walking,9150,5002,0.5093,0.0879,0.8496,1.90,10.82,-10.48,0.9944,0.0056
walking,9162,5014,0.4739,0.1045,0.8672,-0.49,5.90,-12.21,0.9937,0.0063
walking,9174,5026,0.4417,0.1150,0.8591,-2.82,1.08,-14.96,0.9728,0.0272
walking,9206,5058,0.4316,0.2136,0.7449,-7.45,-18.77,-20.74,0.8870,0.1130
walking,9218,5070,0.4670,0.2417,0.6860,-10.08,-20.01,-18.90,0.8644,0.1356
walking,9230,5082,0.4724,0.2510,0.6384,-12.60,-17.41,-15.68,0.8329,0.1671
walking,9242,5094,0.4907,0.2585,0.5735,-13.73,-11.56,-11.31,0.7978,0.2022
walking,9254,5106,0.5410,0.2661,0.4951,-14.15,-3.44,-8.24,0.7802,0.2198
walking,9266,5118,0.4917,0.2510,0.5447,-12.37,3.47,-4.65,0.7755,0.2245
walking,9278,5130,0.5129,0.2539,0.5723,-9.88,13.14,-1.55,0.8094,0.1906
walking,9290,5142,0.5081,0.2424,0.5981,-5.40,19.62,0.77,0.8214,0.1786
walking,9302,5154,0.4905,0.2244,0.6348,-0.53,22.50,1.83,0.8330,0.1670
walking,9314,5166,0.4900,0.2197,0.6838,3.12,20.63,1.19,0.8695,0.1305
walking,9347,5199,0.5725,0.2544,0.7483,6.38,11.40,3.11,0.9759,0.0241
walking,9359,5211,0.5703,0.2678,0.7656,3.81,10.96,5.34,0.9915,0.0085
walking,9371,5223,0.5776,0.2739,0.7644,0.54,12.11,7.21,0.9965,0.0035
walking,9383,5235,0.5984,0.2695,0.7634,-1.14,14.30,7.81,1.0067,0.0067
walking,9395,5247,0.6150,0.2637,0.7729,-2.05,18.35,8.32,1.0223,0.0223
walking,9407,5259,0.6169,0.2551,0.7983,-2.19,22.10,8.96,1.0407,0.0407
walking,9419,5271,0.6028,0.2490,0.8215,-1.17,25.24,9.75,1.0489,0.0489
walking,9431,5283,0.5867,0.2449,0.8567,1.30,26.40,9.91,1.0668,0.0668
walking,9443,5295,0.5745,0.2319,0.8794,5.19,23.73,10.69,1.0757,0.0757
walking,9455,5307,0.5586,0.2385,0.8948,8.44,20.02,11.08,1.0815,0.0815
walking,9483,5335,0.5146,0.2710,0.8582,12.73,3.03,9.08,1.0367,0.0367
walking,9495,5347,0.5781,0.3096,0.8440,9.30,3.34,9.28,1.0688,0.0688
walking,9507,5359,0.6680,0.3464,0.8311,5.28,14.92,15.09,1.1211,0.1211
walking,9519,5371,0.6997,0.3699,0.8857,-0.63,30.14,25.47,1.1878,0.1878
walking,9531,5383,0.6729,0.3442,0.9531,-5.39,43.89,36.35,1.2164,0.2164
walking,9543,5395,0.5242,0.2527,1.0205,-6.86,44.92,39.92,1.1748,0.1748
walking,9555,5407,0.4089,0.1741,1.0203,-3.66,30.73,35.37,1.1129,0.1129
walking,9567,5419,0.3528,0.1155,0.9897,-1.01,13.28,26.78,1.0571,0.0571
walking,9579,5431,0.3574,0.1008,0.9211,-0.66,-1.45,17.69,0.9932,0.0068
walking,9591,5443,0.3870,0.1191,0.8491,-2.50,-8.26,10.92,0.9407,0.0593
walking,9619,5471,0.4109,0.1753,0.6826,-1.92,-16.18,1.38,0.8158,0.1842
walking,9631,5483,0.4219,0.1870,0.6111,0.92,-11.49,-0.30,0.7658,0.2342
walking,9643,5495,0.4333,0.2195,0.6206,4.08,-5.28,0.58,0.7881,0.2119
walking,9655,5507,0.4832,0.2480,0.6094,8.94,7.90,4.23,0.8163,0.1837
walking,9667,5519,0.5129,0.2729,0.7021,15.24,22.46,11.44,0.9114,0.0886
walking,9679,5531,0.5100,0.2690,0.8223,20.86,34.16,20.14,1.0043,0.0043
walking,9691,5543,0.4639,0.2432,0.9429,25.07,37.60,26.46,1.0786,0.0786
walking,9703,5555,0.4080,0.2158,1.0254,27.38,30.83,28.82,1.1245,0.1245
walking,9715,5567,0.3474,0.1973,1.0732,26.25,19.84,26.29,1.1452,0.1452
walking,9727,5579,0.2825,0.1965,1.0647,22.56,0.16,21.22,1.1189,0.1189
walking,9760,5612,0.3650,0.2354,0.7561,-3.60,-41.90,9.37,0.8720,0.1280
walking,9772,5624,0.4316,0.2686,0.6211,-11.98,-37.10,9.72,0.8026,0.1974
walking,9784,5636,0.4431,0.2991,0.5732,-17.94,-26.79,12.48,0.7838,0.2162
walking,9796,5648,0.4812,0.3225,0.5254,-20.74,-17.14,15.88,0.7821,0.2179
walking,9808,5660,0.5024,0.3267,0.5125,-17.75,-2.24,13.28,0.7885,0.2115
walking,9820,5672,0.5134,0.2952,0.5435,-13.44,8.33,15.53,0.8038,0.1962
walking,9832,5684,0.5090,0.2600,0.5715,-7.62,16.74,17.99,0.8083,0.1917
walking,9844,5696,0.4778,0.2329,0.6055,-0.37,21.02,17.98,0.8057,0.1943
walking,9856,5708,0.4646,0.2173,0.6604,6.01,21.41,15.79,0.8362,0.1638
walking,9868,5720,0.4736,0.2102,0.7166,9.77,21.98,12.92,0.8843,0.1157
walking,9896,5748,0.4792,0.2280,0.8545,3.08,17.63,9.02,1.0059,0.0059
walking,9908,5760,0.4768,0.2307,0.9175,-6.10,8.99,6.36,1.0594,0.0594
walking,9920,5772,0.4695,0.2361,0.9607,-15.88,-0.45,4.22,1.0950,0.0950
walking,9932,5784,0.4690,0.2427,0.9241,-24.00,-11.22,1.58,1.0643,0.0643
walking,9944,5796,0.4548,0.2605,0.8711,-28.83,-22.55,-2.03,1.0166,0.0166
walking,9956,5808,0.4600,0.2776,0.8154,-31.63,-31.13,-4.23,0.9765,0.0235
walking,9968,5820,0.4827,0.2688,0.7312,-29.66,-29.85,-6.99,0.9164,0.0836
walking,9980,5832,0.4814,0.2898,0.7007,-25.43,-29.30,-8.15,0.8982,0.1018
walking,9992,5844,0.5107,0.3005,0.6980,-20.21,-25.40,-9.19,0.9156,0.0844
walking,10004,5856,0.5264,0.2988,0.6865,-13.63,-19.27,-9.82,0.9152,0.0848
walking,10037,5889,0.5283,0.2874,0.7327,2.63,-6.60,-10.15,0.9479,0.0521
walking,10049,5901,0.5149,0.2739,0.7737,3.93,-5.63,-11.31,0.9689,0.0311
walking,10061,5913,0.5195,0.2595,0.8208,2.27,-8.09,-13.74,1.0055,0.0055
walking,10073,5925,0.5420,0.2856,0.8660,-6.03,-10.34,-16.08,1.0608,0.0608
walking,10085,5937,0.5542,0.2988,0.8728,-17.26,-7.56,-16.86,1.0762,0.0762
walking,10097,5949,0.6326,0.3110,0.8650,-26.06,1.81,-15.97,1.1158,0.1158
walking,10109,5961,0.6707,0.2908,0.9116,-30.78,17.47,-10.46,1.1685,0.1685
walking,10121,5973,0.6331,0.2415,0.9951,-30.87,30.85,-5.02,1.2039,0.2039
walking,10133,5985,0.5369,0.1936,1.0488,-23.10,30.82,-8.68,1.1940,0.1940
walking,10145,5997,0.4763,0.1558,1.0964,-11.50,21.12,-16.23,1.2055,0.2055
walking,10173,6025,0.4700,0.1692,1.0872,3.14,-6.22,-28.90,1.1964,0.1964
walking,10185,6037,0.4858,0.2148,1.0293,-0.49,-14.62,-29.28,1.1583,0.1583
walking,10197,6049,0.4856,0.2449,0.9602,-6.66,-21.83,-28.15,1.1035,0.1035
walking,10209,6061,0.4766,0.2134,0.8513,-11.25,-23.96,-27.19,0.9987,0.0013
walking,10221,6073,0.4492,0.1907,0.7788,-14.04,-27.27,-26.18,0.9191,0.0809
walking,10233,6085,0.4116,0.1868,0.6650,-14.66,-32.50,-27.33,0.8041,0.1959
walking,10245,6097,0.4204,0.1824,0.5854,-14.23,-34.91,-30.33,0.7435,0.2565
walking,10257,6109,0.4768,0.1775,0.5188,-12.36,-30.85,-32.33,0.7266,0.2734
walking,10269,6121,0.5427,0.1726,0.4509,-11.15,-25.87,-29.92,0.7264,0.2736
walking,10281,6133,0.5854,0.1946,0.4956,-10.94,-18.31,-25.53,0.7914,0.2086
walking,10314,6166,0.6685,0.1995,0.5850,-4.85,16.66,-2.92,0.9104,0.0896
walking,10326,6178,0.6506,0.1733,0.6711,0.20,20.46,3.81,0.9507,0.0493
walking,10338,6190,0.6174,0.1375,0.7512,4.17,20.49,8.95,0.9821,0.0179
walking,10350,6202,0.5662,0.1013,0.8882,3.95,15.63,10.71,1.0581,0.0581
walking,10362,6214,0.5647,0.0791,0.9258,-2.67,10.95,10.11,1.0873,0.0873
walking,10374,6226,0.5278,0.0505,0.9629,-11.17,5.57,7.80,1.0992,0.0992
walking,10386,6238,0.4773,0.0437,0.9548,-18.49,-0.68,3.52,1.0684,0.0684
walking,10398,6250,0.4148,0.0435,0.9102,-22.48,-9.62,-3.67,1.0012,0.0012
walking,10410,6262,0.3755,0.0632,0.8379,-23.69,-18.42,-11.58,0.9204,0.0796
walking,10422,6274,0.3948,0.0952,0.7493,-21.34,-20.84,-20.32,0.8522,0.1478
walking,10450,6302,0.4617,0.1895,0.6450,-14.66,-11.31,-26.11,0.8155,0.1845
walking,10462,6314,0.4568,0.2102,0.6218,-12.82,-2.77,-25.89,0.7997,0.2003
walking,10474,6326,0.4578,0.2319,0.6497,-10.92,4.05,-24.83,0.8279,0.1721
walking,10486,6338,0.4565,0.2495,0.6653,-9.96,9.28,-22.90,0.8446,0.1554
walking,10498,6350,0.4565,0.2578,0.6831,-8.84,11.91,-21.56,0.8611,0.1389
walking,10510,6362,0.4775,0.2771,0.6985,-6.71,12.85,-19.20,0.8903,0.1097
walking,10522,6374,0.4919,0.2839,0.6902,-5.56,13.82,-16.28,0.8939,0.1061
walking,10534,6386,0.5032,0.2888,0.6919,-4.05,13.60,-13.39,0.9029,0.0971
walking,10546,6398,0.5168,0.2861,0.6978,-2.42,12.05,-10.69,0.9143,0.0857
walking,10558,6410,0.5300,0.2791,0.7131,-0.50,8.98,-7.71,0.9313,0.0687
walking,10644,6496,0.5562,0.2173,0.8584,3.55,8.42,5.08,1.0456,0.0456
walking,10656,6508,0.5500,0.2305,0.8728,7.75,3.77,3.77,1.0571,0.0571
walking,10668,6520,0.5608,0.2268,0.8660,10.45,-5.01,2.28,1.0563,0.0563
walking,10680,6532,0.5784,0.2444,0.8335,8.84,-9.76,0.95,1.0435,0.0435
walking,10692,6544,0.6179,0.2747,0.8171,2.52,-2.49,1.37,1.0606,0.0606
walking,10704,6556,0.6753,0.3193,0.7878,-3.63,9.52,6.66,1.0857,0.0857
walking,10716,6568,0.7148,0.3408,0.8350,-6.35,25.98,17.33,1.1508,0.1508
walking,10728,6580,0.6672,0.2856,0.9194,-8.90,38.49,26.76,1.1714,0.1714
walking,10740,6592,0.5413,0.2134,0.9932,-9.40,39.76,29.11,1.1510,0.1510
walking,10752,6604,0.4172,0.1389,1.0181,-9.49,28.75,23.49,1.1090,0.1090
walking,10798,6650,0.4324,0.1304,0.8555,-10.56,-10.83,-5.14,0.9674,0.0326
walking,10810,6662,0.4041,0.1494,0.7371,-0.59,-14.54,-12.27,0.8537,0.1463
walking,10822,6674,0.4185,0.1899,0.6692,7.66,-19.76,-15.01,0.8118,0.1882
walking,10834,6686,0.4348,0.2458,0.6418,12.35,-17.44,-14.09,0.8133,0.1867
walking,10846,6698,0.4319,0.2905,0.6763,14.55,-7.31,-9.85,0.8534,0.1466
walking,10858,6710,0.4790,0.3406,0.6821,14.33,2.75,-2.66,0.9004,0.0996
walking,10870,6722,0.4973,0.3589,0.7310,14.30,11.75,7.60,0.9542,0.0458
walking,10882,6734,0.4788,0.3323,0.8171,13.60,18.15,18.30,1.0037,0.0037
walking,10894,6746,0.4263,0.2749,0.8704,10.56,19.60,25.88,1.0074,0.0074
walking,10906,6758,0.3855,0.2151,0.9065,5.82,11.98,28.80,1.0083,0.0083
walking,10940,6792,0.3435,0.1594,0.8420,-4.63,-9.37,17.24,0.9233,0.0767
walking,10952,6804,0.3801,0.1843,0.7974,-7.76,-16.89,12.80,0.9024,0.0976
walking,10964,6816,0.4116,0.2227,0.7236,-9.02,-19.60,10.10,0.8618,0.1382
walking,10976,6828,0.4160,0.2554,0.6323,-10.72,-15.50,5.82,0.7988,0.2012
walking,10988,6840,0.4458,0.2917,0.5935,-9.42,-10.76,3.55,0.7976,0.2024
walking,11000,6852,0.4736,0.2925,0.5798,-5.05,-5.49,4.08,0.8038,0.1962
walking,11012,6864,0.5259,0.3164,0.5767,0.04,1.08,6.59,0.8421,0.1579
walking,11024,6876,0.5095,0.3025,0.6038,3.08,6.05,9.10,0.8460,0.1540
walking,11036,6888,0.4824,0.2864,0.6431,5.60,11.24,9.19,0.8534,0.1466
walking,11048,6900,0.4595,0.2441,0.6831,6.99,11.37,6.91,0.8587,0.1413
walking,11089,6941,0.4675,0.2673,0.8120,5.20,-0.82,-5.78,0.9744,0.0256
walking,11101,6953,0.4731,0.2786,0.8130,2.82,-4.45,-6.62,0.9810,0.0190
walking,11113,6965,0.4875,0.3052,0.8286,-0.97,-5.87,-7.15,1.0087,0.0087
walking,11125,6977,0.4739,0.3171,0.8315,-6.56,-8.41,-6.17,1.0083,0.0083
walking,11137,6989,0.4587,0.3159,0.7998,-11.15,-11.48,-6.15,0.9746,0.0254
walking,11149,7001,0.4509,0.3086,0.7539,-13.90,-13.79,-7.18,0.9311,0.0689
walking,11161,7013,0.4539,0.2881,0.7207,-15.36,-15.16,-7.76,0.8991,0.1009
walking,11173,7025,0.4695,0.2739,0.6887,-16.60,-14.71,-7.82,0.8774,0.1226
walking,11185,7037,0.4880,0.2603,0.6714,-16.85,-10.41,-8.96,0.8699,0.1301
walking,11197,7049,0.4900,0.2437,0.6975,-14.85,-4.95,-10.83,0.8866,0.1134
walking,11231,7083,0.4856,0.2192,0.7891,-5.56,-0.31,-19.34,0.9521,0.0479
walking,11243,7095,0.5063,0.2290,0.8364,-5.49,2.20,-22.74,1.0042,0.0042
walking,11255,7107,0.5308,0.2559,0.8809,-6.92,5.26,-25.22,1.0598,0.0598
walking,11267,7119,0.5298,0.2917,0.9358,-8.56,1.79,-26.29,1.1142,0.1142
walking,11279,7131,0.5369,0.3489,0.9866,-9.86,-7.50,-27.06,1.1761,0.1761
walking,11291,7143,0.5684,0.3904,0.9937,-14.40,-16.02,-27.25,1.2095,0.2095
walking,11303,7155,0.6182,0.4395,0.9583,-20.35,-16.47,-26.56,1.2221,0.2221
walking,11315,7167,0.6785,0.4810,0.9565,-29.14,-15.42,-20.94,1.2675,0.2675
walking,11327,7179,0.7029,0.4607,0.9353,-35.06,-1.85,-15.72,1.2574,0.2574
walking,11339,7191,0.6995,0.4165,0.9575,-36.24,8.85,-9.34,1.2568,0.2568
walking,11380,7232,0.4673,0.1804,0.9622,-6.76,-13.72,-17.02,1.0847,0.0847
walking,11392,7244,0.4067,0.1455,0.8979,-0.99,-26.40,-22.84,0.9965,0.0035
walking,11404,7256,0.4092,0.1265,0.8301,0.86,-35.22,-27.06,0.9341,0.0659
walking,11416,7268,0.4385,0.1262,0.6948,0.11,-39.01,-29.77,0.8312,0.1688
walking,11428,7280,0.4502,0.1292,0.5994,-1.58,-34.56,-30.33,0.7607,0.2393
walking,11440,7292,0.4324,0.1443,0.6003,-7.27,-30.11,-31.19,0.7538,0.2462
walking,11452,7304,0.4600,0.1375,0.5425,-11.95,-20.24,-28.61,0.7244,0.2756
walking,11464,7316,0.4827,0.1628,0.5264,-11.95,-3.44,-27.07,0.7325,0.2675
walking,11476,7328,0.5261,0.1880,0.5750,-9.12,6.21,-21.24,0.8017,0.1983
walking,11488,7340,0.5381,0.2009,0.6455,-3.18,14.90,-14.52,0.8641,0.1359
walking,11523,7375,0.4988,0.1716,0.9177,1.69,15.70,1.32,1.0585,0.0585
walking,11535,7387,0.4768,0.1589,0.9470,-4.85,8.56,2.39,1.0721,0.0721
walking,11547,7399,0.4270,0.1560,0.9473,-14.24,-1.87,1.02,1.0507,0.0507
walking,11559,7411,0.4302,0.1699,0.8958,-21.78,-8.69,-4.35,1.0081,0.0081
walking,11571,7423,0.4565,0.1770,0.8125,-25.36,-13.02,-9.31,0.9486,0.0514
walking,11583,7435,0.4756,0.2002,0.7676,-26.51,-15.79,-10.43,0.9249,0.0751
walking,11595,7447,0.4626,0.2178,0.7095,-24.01,-14.35,-12.11,0.8745,0.1255
walking,11607,7459,0.4448,0.2234,0.6726,-18.22,-10.92,-15.24,0.8368,0.1632
walking,11619,7471,0.4478,0.2334,0.6465,-11.34,-9.23,-17.69,0.8203,0.1797
walking,11631,7483,0.4517,0.2527,0.6299,-4.14,-6.70,-18.89,0.8152,0.1848
walking,11672,7524,0.4941,0.2817,0.6616,2.08,5.66,-13.55,0.8725,0.1275
walking,11684,7536,0.4963,0.2844,0.6895,1.71,8.30,-11.37,0.8959,0.1041
walking,11696,7548,0.4963,0.2810,0.6897,0.54,8.26,-9.67,0.8950,0.1050
walking,11708,7560,0.4888,0.2722,0.6960,-0.28,8.07,-9.54,0.8930,0.1070
walking,11720,7572,0.4995,0.2598,0.7141,-0.34,7.94,-10.46,0.9094,0.0906
walking,11732,7584,0.5125,0.2632,0.7258,0.48,6.94,-10.56,0.9267,0.0733
walking,11744,7596,0.5173,0.2732,0.7295,2.43,3.40,-10.28,0.9351,0.0649
walking,11756,7608,0.5374,0.2957,0.7258,4.05,0.44,-9.03,0.9503,0.0497
walking,11768,7620,0.5598,0.3005,0.7205,4.47,-0.05,-6.63,0.9606,0.0394
walking,11780,7632,0.5869,0.3015,0.7361,3.47,2.11,-3.53,0.9885,0.0115
walking,11815,7667,0.5688,0.2659,0.7979,-2.45,12.35,2.24,1.0153,0.0153
walking,11827,7679,0.5491,0.2383,0.8367,-3.66,13.34,1.15,1.0287,0.0287
walking,11839,7691,0.5242,0.2319,0.8538,-4.83,12.36,-1.59,1.0283,0.0283
walking,11851,7703,0.4890,0.2473,0.8618,-4.24,8.18,-6.06,1.0213,0.0213
walking,11863,7715,0.4983,0.2620,0.8601,-3.24,0.71,-9.69,1.0280,0.0280
walking,11875,7727,0.5422,0.3025,0.8455,-4.24,-4.23,-11.88,1.0490,0.0490
walking,11887,7739,0.6133,0.3503,0.8252,-8.62,0.56,-10.39,1.0862,0.0862
walking,11899,7751,0.6829,0.3777,0.8533,-13.60,13.24,-4.12,1.1563,0.1563
walking,11911,7763,0.6721,0.3755,0.9260,-17.85,27.90,3.02,1.2043,0.2043
walking,11923,7775,0.5991,0.3262,1.0034,-17.58,37.44,6.47,1.2133,0.2133
walking,11958,7810,0.3491,0.2190,1.0017,-2.95,-16.53,-15.47,1.0832,0.0832
walking,11970,7822,0.4167,0.2285,0.9226,-7.71,-27.11,-21.23,1.0378,0.0378
walking,11982,7834,0.4609,0.2473,0.8059,-13.04,-27.84,-21.73,0.9608,0.0392
walking,11994,7846,0.4307,0.2517,0.7002,-15.71,-25.72,-19.84,0.8597,0.1403
walking,12006,7858,0.3799,0.2297,0.6394,-14.79,-26.73,-18.61,0.7784,0.2216
walking,12018,7870,0.2908,0.2085,0.6138,-9.34,-28.73,-20.47,0.7104,0.2896
walking,12030,7882,0.3892,0.2329,0.5171,-2.05,-25.79,-20.78,0.6878,0.3122
walking,12042,7894,0.4314,0.2708,0.4885,5.15,-16.68,-18.29,0.7057,0.2943
walking,12054,7906,0.4753,0.3110,0.5125,10.34,-2.17,-10.47,0.7650,0.2350
walking,12066,7918,0.5312,0.3501,0.6016,12.41,17.21,0.58,0.8756,0.1244
walking,12107,7959,0.4541,0.2322,1.0452,11.34,40.93,31.21,1.1630,0.1630
walking,12119,7971,0.3447,0.1846,1.1975,6.86,24.70,27.53,1.2597,0.2597
walking,12131,7983,0.3455,0.1663,1.1899,0.75,-0.73,18.22,1.2502,0.2502
walking,12143,7995,0.3430,0.1729,1.1211,-8.33,-22.42,9.24,1.1851,0.1851
walking,12155,8007,0.3689,0.2173,0.9829,-18.43,-39.02,3.48,1.0721,0.0721
walking,12167,8019,0.4380,0.2561,0.8069,-26.37,-44.50,0.94,0.9531,0.0469
walking,12179,8031,0.4412,0.2861,0.6453,-30.83,-39.73,0.73,0.8324,0.1676
walking,12191,8043,0.3860,0.2910,0.6064,-32.72,-34.07,0.79,0.7755,0.2245
walking,12203,8055,0.4561,0.2998,0.4871,-29.47,-24.31,0.16,0.7315,0.2685
walking,12215,8067,0.4629,0.3105,0.4436,-20.27,-13.06,-2.15,0.7124,0.2876
walking,12279,8131,0.4507,0.3254,0.7244,11.54,6.22,-3.46,0.9131,0.0869
walking,12291,8143,0.4668,0.3201,0.7773,5.12,4.07,-2.80,0.9616,0.0384
walking,12303,8155,0.4446,0.3162,0.8552,-3.70,-2.39,-1.41,1.0144,0.0144
walking,12315,8167,0.4785,0.3059,0.8428,-12.55,-5.20,-1.45,1.0163,0.0163
walking,12327,8179,0.4834,0.2915,0.8147,-18.67,-9.95,-3.18,0.9912,0.0088
walking,12339,8191,0.4788,0.2883,0.7927,-22.21,-14.82,-4.96,0.9699,0.0301
walking,12351,8203,0.4841,0.2893,0.7610,-24.19,-18.23,-6.74,0.9472,0.0528
walking,12363,8215,0.4839,0.3010,0.7512,-24.23,-20.39,-8.47,0.9429,0.0571
walking,12375,8227,0.5127,0.3159,0.7209,-22.44,-19.37,-10.30,0.9394,0.0606
walking,12387,8239,0.5352,0.3259,0.7109,-18.73,-15.00,-9.97,0.9477,0.0523
walking,12434,8286,0.5151,0.3323,0.8630,-2.99,-3.64,-8.68,1.0586,0.0586
walking,12446,8298,0.5127,0.3342,0.9155,-2.36,-10.02,-9.99,1.1013,0.1013
walking,12458,8310,0.5122,0.3416,0.9277,-5.80,-18.08,-11.28,1.1134,0.1134
walking,12470,8322,0.5107,0.3811,0.9255,-14.78,-26.92,-9.88,1.1237,0.1237
